JRV;DEPTO_ID;MCPIO_ID;AREA_ID;CENTRO_ID;DEPTO_NOMBRE;DEPTO_ID_MUNI;MCPIO_NOMBRE
9597;8;1;1;104;FRANCISCO MORAZAN;14;OCOTEPEQUE
9597;8;1;1;104;FRANCISCO MORAZAN;15;JUTICALPA
9597;8;1;1;104;FRANCISCO MORAZAN;16;SANTA BARBARA
9597;8;1;1;104;FRANCISCO MORAZAN;17;NACAOME
9597;8;1;1;104;FRANCISCO MORAZAN;18;YORO
9597;8;1;1;104;FRANCISCO MORAZAN;20;HOUSTON
9702;8;1;1;132;FRANCISCO MORAZAN;1;LA CEIBA
9702;8;1;1;132;FRANCISCO MORAZAN;2;TRUJILLO
9702;8;1;1;132;FRANCISCO MORAZAN;3;COMAYAGUA
9702;8;1;1;132;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9702;8;1;1;132;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9702;8;1;1;132;FRANCISCO MORAZAN;6;CHOLUTECA
9702;8;1;1;132;FRANCISCO MORAZAN;7;YUSCARAN
9702;8;1;1;132;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9702;8;1;1;132;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9702;8;1;1;132;FRANCISCO MORAZAN;10;LA ESPERANZA
9702;8;1;1;132;FRANCISCO MORAZAN;11;ROATAN
9702;8;1;1;132;FRANCISCO MORAZAN;12;LA PAZ
9702;8;1;1;132;FRANCISCO MORAZAN;13;GRACIAS
9702;8;1;1;132;FRANCISCO MORAZAN;14;OCOTEPEQUE
9702;8;1;1;132;FRANCISCO MORAZAN;15;JUTICALPA
9702;8;1;1;132;FRANCISCO MORAZAN;16;SANTA BARBARA
9702;8;1;1;132;FRANCISCO MORAZAN;17;NACAOME
9702;8;1;1;132;FRANCISCO MORAZAN;18;YORO
9702;8;1;1;132;FRANCISCO MORAZAN;20;HOUSTON
9719;8;1;1;133;FRANCISCO MORAZAN;1;LA CEIBA
9719;8;1;1;133;FRANCISCO MORAZAN;2;TRUJILLO
9719;8;1;1;133;FRANCISCO MORAZAN;3;COMAYAGUA
9719;8;1;1;133;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9719;8;1;1;133;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9719;8;1;1;133;FRANCISCO MORAZAN;6;CHOLUTECA
9719;8;1;1;133;FRANCISCO MORAZAN;7;YUSCARAN
9719;8;1;1;133;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9719;8;1;1;133;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9719;8;1;1;133;FRANCISCO MORAZAN;10;LA ESPERANZA
9719;8;1;1;133;FRANCISCO MORAZAN;11;ROATAN
9719;8;1;1;133;FRANCISCO MORAZAN;12;LA PAZ
9719;8;1;1;133;FRANCISCO MORAZAN;13;GRACIAS
9719;8;1;1;133;FRANCISCO MORAZAN;14;OCOTEPEQUE
9719;8;1;1;133;FRANCISCO MORAZAN;15;JUTICALPA
9719;8;1;1;133;FRANCISCO MORAZAN;16;SANTA BARBARA
9719;8;1;1;133;FRANCISCO MORAZAN;17;NACAOME
9719;8;1;1;133;FRANCISCO MORAZAN;18;YORO
9719;8;1;1;133;FRANCISCO MORAZAN;20;HOUSTON
9786;8;1;1;146;FRANCISCO MORAZAN;1;LA CEIBA
9786;8;1;1;146;FRANCISCO MORAZAN;2;TRUJILLO
9786;8;1;1;146;FRANCISCO MORAZAN;3;COMAYAGUA
9786;8;1;1;146;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9786;8;1;1;146;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9786;8;1;1;146;FRANCISCO MORAZAN;6;CHOLUTECA
9786;8;1;1;146;FRANCISCO MORAZAN;7;YUSCARAN
9786;8;1;1;146;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9786;8;1;1;146;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9786;8;1;1;146;FRANCISCO MORAZAN;10;LA ESPERANZA
9786;8;1;1;146;FRANCISCO MORAZAN;11;ROATAN
9786;8;1;1;146;FRANCISCO MORAZAN;12;LA PAZ
9786;8;1;1;146;FRANCISCO MORAZAN;13;GRACIAS
9786;8;1;1;146;FRANCISCO MORAZAN;14;OCOTEPEQUE
9786;8;1;1;146;FRANCISCO MORAZAN;15;JUTICALPA
9786;8;1;1;146;FRANCISCO MORAZAN;16;SANTA BARBARA
9786;8;1;1;146;FRANCISCO MORAZAN;17;NACAOME
9786;8;1;1;146;FRANCISCO MORAZAN;18;YORO
9786;8;1;1;146;FRANCISCO MORAZAN;20;HOUSTON
9803;8;1;1;153;FRANCISCO MORAZAN;1;LA CEIBA
9803;8;1;1;153;FRANCISCO MORAZAN;2;TRUJILLO
9803;8;1;1;153;FRANCISCO MORAZAN;3;COMAYAGUA
9803;8;1;1;153;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9803;8;1;1;153;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9803;8;1;1;153;FRANCISCO MORAZAN;6;CHOLUTECA
9803;8;1;1;153;FRANCISCO MORAZAN;7;YUSCARAN
9803;8;1;1;153;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9803;8;1;1;153;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9803;8;1;1;153;FRANCISCO MORAZAN;10;LA ESPERANZA
9803;8;1;1;153;FRANCISCO MORAZAN;11;ROATAN
9803;8;1;1;153;FRANCISCO MORAZAN;12;LA PAZ
9803;8;1;1;153;FRANCISCO MORAZAN;13;GRACIAS
9803;8;1;1;153;FRANCISCO MORAZAN;14;OCOTEPEQUE
9803;8;1;1;153;FRANCISCO MORAZAN;15;JUTICALPA
9803;8;1;1;153;FRANCISCO MORAZAN;16;SANTA BARBARA
9803;8;1;1;153;FRANCISCO MORAZAN;17;NACAOME
9803;8;1;1;153;FRANCISCO MORAZAN;18;YORO
9803;8;1;1;153;FRANCISCO MORAZAN;20;HOUSTON
9817;8;1;1;156;FRANCISCO MORAZAN;1;LA CEIBA
9817;8;1;1;156;FRANCISCO MORAZAN;2;TRUJILLO
9817;8;1;1;156;FRANCISCO MORAZAN;3;COMAYAGUA
9817;8;1;1;156;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9817;8;1;1;156;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9817;8;1;1;156;FRANCISCO MORAZAN;6;CHOLUTECA
9817;8;1;1;156;FRANCISCO MORAZAN;7;YUSCARAN
9817;8;1;1;156;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9817;8;1;1;156;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9817;8;1;1;156;FRANCISCO MORAZAN;10;LA ESPERANZA
9817;8;1;1;156;FRANCISCO MORAZAN;11;ROATAN
9817;8;1;1;156;FRANCISCO MORAZAN;12;LA PAZ
9817;8;1;1;156;FRANCISCO MORAZAN;13;GRACIAS
9817;8;1;1;156;FRANCISCO MORAZAN;14;OCOTEPEQUE
9817;8;1;1;156;FRANCISCO MORAZAN;15;JUTICALPA
9817;8;1;1;156;FRANCISCO MORAZAN;16;SANTA BARBARA
9817;8;1;1;156;FRANCISCO MORAZAN;17;NACAOME
9817;8;1;1;156;FRANCISCO MORAZAN;18;YORO
9817;8;1;1;156;FRANCISCO MORAZAN;20;HOUSTON
9873;8;1;1;171;FRANCISCO MORAZAN;1;LA CEIBA
9873;8;1;1;171;FRANCISCO MORAZAN;2;TRUJILLO
9873;8;1;1;171;FRANCISCO MORAZAN;3;COMAYAGUA
9873;8;1;1;171;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9873;8;1;1;171;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9873;8;1;1;171;FRANCISCO MORAZAN;6;CHOLUTECA
9873;8;1;1;171;FRANCISCO MORAZAN;7;YUSCARAN
9873;8;1;1;171;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9873;8;1;1;171;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9873;8;1;1;171;FRANCISCO MORAZAN;10;LA ESPERANZA
9873;8;1;1;171;FRANCISCO MORAZAN;11;ROATAN
9873;8;1;1;171;FRANCISCO MORAZAN;12;LA PAZ
9873;8;1;1;171;FRANCISCO MORAZAN;13;GRACIAS
9873;8;1;1;171;FRANCISCO MORAZAN;14;OCOTEPEQUE
9873;8;1;1;171;FRANCISCO MORAZAN;15;JUTICALPA
9873;8;1;1;171;FRANCISCO MORAZAN;16;SANTA BARBARA
9873;8;1;1;171;FRANCISCO MORAZAN;17;NACAOME
9873;8;1;1;171;FRANCISCO MORAZAN;18;YORO
9873;8;1;1;171;FRANCISCO MORAZAN;20;HOUSTON
9879;8;1;1;171;FRANCISCO MORAZAN;1;LA CEIBA
9879;8;1;1;171;FRANCISCO MORAZAN;2;TRUJILLO
9879;8;1;1;171;FRANCISCO MORAZAN;3;COMAYAGUA
9879;8;1;1;171;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9879;8;1;1;171;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9879;8;1;1;171;FRANCISCO MORAZAN;6;CHOLUTECA
9879;8;1;1;171;FRANCISCO MORAZAN;7;YUSCARAN
9879;8;1;1;171;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9879;8;1;1;171;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9879;8;1;1;171;FRANCISCO MORAZAN;10;LA ESPERANZA
9879;8;1;1;171;FRANCISCO MORAZAN;11;ROATAN
9879;8;1;1;171;FRANCISCO MORAZAN;12;LA PAZ
9879;8;1;1;171;FRANCISCO MORAZAN;13;GRACIAS
9879;8;1;1;171;FRANCISCO MORAZAN;14;OCOTEPEQUE
9879;8;1;1;171;FRANCISCO MORAZAN;15;JUTICALPA
9879;8;1;1;171;FRANCISCO MORAZAN;16;SANTA BARBARA
9879;8;1;1;171;FRANCISCO MORAZAN;17;NACAOME
9879;8;1;1;171;FRANCISCO MORAZAN;18;YORO
9879;8;1;1;171;FRANCISCO MORAZAN;20;HOUSTON
9909;8;1;1;188;FRANCISCO MORAZAN;1;LA CEIBA
9909;8;1;1;188;FRANCISCO MORAZAN;2;TRUJILLO
9909;8;1;1;188;FRANCISCO MORAZAN;3;COMAYAGUA
9909;8;1;1;188;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9909;8;1;1;188;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9909;8;1;1;188;FRANCISCO MORAZAN;6;CHOLUTECA
9909;8;1;1;188;FRANCISCO MORAZAN;7;YUSCARAN
9909;8;1;1;188;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9909;8;1;1;188;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9909;8;1;1;188;FRANCISCO MORAZAN;10;LA ESPERANZA
9909;8;1;1;188;FRANCISCO MORAZAN;11;ROATAN
9909;8;1;1;188;FRANCISCO MORAZAN;12;LA PAZ
9909;8;1;1;188;FRANCISCO MORAZAN;13;GRACIAS
9909;8;1;1;188;FRANCISCO MORAZAN;14;OCOTEPEQUE
9909;8;1;1;188;FRANCISCO MORAZAN;15;JUTICALPA
9909;8;1;1;188;FRANCISCO MORAZAN;16;SANTA BARBARA
9909;8;1;1;188;FRANCISCO MORAZAN;17;NACAOME
9909;8;1;1;188;FRANCISCO MORAZAN;18;YORO
9909;8;1;1;188;FRANCISCO MORAZAN;20;HOUSTON
9937;8;1;1;196;FRANCISCO MORAZAN;1;LA CEIBA
9937;8;1;1;196;FRANCISCO MORAZAN;2;TRUJILLO
9937;8;1;1;196;FRANCISCO MORAZAN;3;COMAYAGUA
9937;8;1;1;196;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9937;8;1;1;196;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9937;8;1;1;196;FRANCISCO MORAZAN;6;CHOLUTECA
9937;8;1;1;196;FRANCISCO MORAZAN;7;YUSCARAN
9937;8;1;1;196;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9937;8;1;1;196;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9937;8;1;1;196;FRANCISCO MORAZAN;10;LA ESPERANZA
9937;8;1;1;196;FRANCISCO MORAZAN;11;ROATAN
9937;8;1;1;196;FRANCISCO MORAZAN;12;LA PAZ
9937;8;1;1;196;FRANCISCO MORAZAN;13;GRACIAS
9937;8;1;1;196;FRANCISCO MORAZAN;14;OCOTEPEQUE
9937;8;1;1;196;FRANCISCO MORAZAN;15;JUTICALPA
9937;8;1;1;196;FRANCISCO MORAZAN;16;SANTA BARBARA
9937;8;1;1;196;FRANCISCO MORAZAN;17;NACAOME
9937;8;1;1;196;FRANCISCO MORAZAN;18;YORO
9937;8;1;1;196;FRANCISCO MORAZAN;20;HOUSTON
9974;8;1;1;207;FRANCISCO MORAZAN;1;LA CEIBA
9974;8;1;1;207;FRANCISCO MORAZAN;2;TRUJILLO
9974;8;1;1;207;FRANCISCO MORAZAN;3;COMAYAGUA
9974;8;1;1;207;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9974;8;1;1;207;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9974;8;1;1;207;FRANCISCO MORAZAN;6;CHOLUTECA
9974;8;1;1;207;FRANCISCO MORAZAN;7;YUSCARAN
9974;8;1;1;207;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9974;8;1;1;207;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9974;8;1;1;207;FRANCISCO MORAZAN;10;LA ESPERANZA
9974;8;1;1;207;FRANCISCO MORAZAN;11;ROATAN
9974;8;1;1;207;FRANCISCO MORAZAN;12;LA PAZ
9974;8;1;1;207;FRANCISCO MORAZAN;13;GRACIAS
9974;8;1;1;207;FRANCISCO MORAZAN;14;OCOTEPEQUE
9974;8;1;1;207;FRANCISCO MORAZAN;15;JUTICALPA
9974;8;1;1;207;FRANCISCO MORAZAN;16;SANTA BARBARA
9974;8;1;1;207;FRANCISCO MORAZAN;17;NACAOME
9974;8;1;1;207;FRANCISCO MORAZAN;18;YORO
9974;8;1;1;207;FRANCISCO MORAZAN;20;HOUSTON
9980;8;1;1;209;FRANCISCO MORAZAN;1;LA CEIBA
9980;8;1;1;209;FRANCISCO MORAZAN;2;TRUJILLO
9980;8;1;1;209;FRANCISCO MORAZAN;3;COMAYAGUA
9980;8;1;1;209;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9980;8;1;1;209;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9980;8;1;1;209;FRANCISCO MORAZAN;6;CHOLUTECA
9980;8;1;1;209;FRANCISCO MORAZAN;7;YUSCARAN
9980;8;1;1;209;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9980;8;1;1;209;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9980;8;1;1;209;FRANCISCO MORAZAN;10;LA ESPERANZA
9980;8;1;1;209;FRANCISCO MORAZAN;11;ROATAN
9980;8;1;1;209;FRANCISCO MORAZAN;12;LA PAZ
9980;8;1;1;209;FRANCISCO MORAZAN;13;GRACIAS
9980;8;1;1;209;FRANCISCO MORAZAN;14;OCOTEPEQUE
9980;8;1;1;209;FRANCISCO MORAZAN;15;JUTICALPA
9980;8;1;1;209;FRANCISCO MORAZAN;16;SANTA BARBARA
9980;8;1;1;209;FRANCISCO MORAZAN;17;NACAOME
9980;8;1;1;209;FRANCISCO MORAZAN;18;YORO
9980;8;1;1;209;FRANCISCO MORAZAN;20;HOUSTON
9983;8;1;1;209;FRANCISCO MORAZAN;1;LA CEIBA
9983;8;1;1;209;FRANCISCO MORAZAN;2;TRUJILLO
9983;8;1;1;209;FRANCISCO MORAZAN;3;COMAYAGUA
9983;8;1;1;209;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9983;8;1;1;209;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9983;8;1;1;209;FRANCISCO MORAZAN;6;CHOLUTECA
9983;8;1;1;209;FRANCISCO MORAZAN;7;YUSCARAN
9983;8;1;1;209;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9983;8;1;1;209;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9983;8;1;1;209;FRANCISCO MORAZAN;10;LA ESPERANZA
9983;8;1;1;209;FRANCISCO MORAZAN;11;ROATAN
9983;8;1;1;209;FRANCISCO MORAZAN;12;LA PAZ
9983;8;1;1;209;FRANCISCO MORAZAN;13;GRACIAS
9983;8;1;1;209;FRANCISCO MORAZAN;14;OCOTEPEQUE
9983;8;1;1;209;FRANCISCO MORAZAN;15;JUTICALPA
9983;8;1;1;209;FRANCISCO MORAZAN;16;SANTA BARBARA
9983;8;1;1;209;FRANCISCO MORAZAN;17;NACAOME
9983;8;1;1;209;FRANCISCO MORAZAN;18;YORO
9983;8;1;1;209;FRANCISCO MORAZAN;20;HOUSTON
9985;8;1;1;209;FRANCISCO MORAZAN;1;LA CEIBA
9985;8;1;1;209;FRANCISCO MORAZAN;2;TRUJILLO
9985;8;1;1;209;FRANCISCO MORAZAN;3;COMAYAGUA
9985;8;1;1;209;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9985;8;1;1;209;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9985;8;1;1;209;FRANCISCO MORAZAN;6;CHOLUTECA
9985;8;1;1;209;FRANCISCO MORAZAN;7;YUSCARAN
9985;8;1;1;209;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9985;8;1;1;209;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9985;8;1;1;209;FRANCISCO MORAZAN;10;LA ESPERANZA
9985;8;1;1;209;FRANCISCO MORAZAN;11;ROATAN
9985;8;1;1;209;FRANCISCO MORAZAN;12;LA PAZ
9985;8;1;1;209;FRANCISCO MORAZAN;13;GRACIAS
9985;8;1;1;209;FRANCISCO MORAZAN;14;OCOTEPEQUE
9985;8;1;1;209;FRANCISCO MORAZAN;15;JUTICALPA
9985;8;1;1;209;FRANCISCO MORAZAN;16;SANTA BARBARA
9985;8;1;1;209;FRANCISCO MORAZAN;17;NACAOME
9985;8;1;1;209;FRANCISCO MORAZAN;18;YORO
9985;8;1;1;209;FRANCISCO MORAZAN;20;HOUSTON
9986;8;1;1;209;FRANCISCO MORAZAN;1;LA CEIBA
9986;8;1;1;209;FRANCISCO MORAZAN;2;TRUJILLO
9986;8;1;1;209;FRANCISCO MORAZAN;3;COMAYAGUA
9986;8;1;1;209;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
9986;8;1;1;209;FRANCISCO MORAZAN;5;SAN PEDRO SULA
9986;8;1;1;209;FRANCISCO MORAZAN;6;CHOLUTECA
9986;8;1;1;209;FRANCISCO MORAZAN;7;YUSCARAN
9986;8;1;1;209;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
9986;8;1;1;209;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
9986;8;1;1;209;FRANCISCO MORAZAN;10;LA ESPERANZA
9986;8;1;1;209;FRANCISCO MORAZAN;11;ROATAN
9986;8;1;1;209;FRANCISCO MORAZAN;12;LA PAZ
9986;8;1;1;209;FRANCISCO MORAZAN;13;GRACIAS
9986;8;1;1;209;FRANCISCO MORAZAN;14;OCOTEPEQUE
9986;8;1;1;209;FRANCISCO MORAZAN;15;JUTICALPA
9986;8;1;1;209;FRANCISCO MORAZAN;16;SANTA BARBARA
9986;8;1;1;209;FRANCISCO MORAZAN;17;NACAOME
9986;8;1;1;209;FRANCISCO MORAZAN;18;YORO
9986;8;1;1;209;FRANCISCO MORAZAN;20;HOUSTON
10014;8;1;1;232;FRANCISCO MORAZAN;1;LA CEIBA
10014;8;1;1;232;FRANCISCO MORAZAN;2;TRUJILLO
10014;8;1;1;232;FRANCISCO MORAZAN;3;COMAYAGUA
10014;8;1;1;232;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
10014;8;1;1;232;FRANCISCO MORAZAN;5;SAN PEDRO SULA
10014;8;1;1;232;FRANCISCO MORAZAN;6;CHOLUTECA
10014;8;1;1;232;FRANCISCO MORAZAN;7;YUSCARAN
10014;8;1;1;232;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
10014;8;1;1;232;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
10014;8;1;1;232;FRANCISCO MORAZAN;10;LA ESPERANZA
10014;8;1;1;232;FRANCISCO MORAZAN;11;ROATAN
10014;8;1;1;232;FRANCISCO MORAZAN;12;LA PAZ
10014;8;1;1;232;FRANCISCO MORAZAN;13;GRACIAS
10014;8;1;1;232;FRANCISCO MORAZAN;14;OCOTEPEQUE
10014;8;1;1;232;FRANCISCO MORAZAN;15;JUTICALPA
10014;8;1;1;232;FRANCISCO MORAZAN;16;SANTA BARBARA
10014;8;1;1;232;FRANCISCO MORAZAN;17;NACAOME
10014;8;1;1;232;FRANCISCO MORAZAN;18;YORO
10014;8;1;1;232;FRANCISCO MORAZAN;20;HOUSTON
10029;8;1;1;235;FRANCISCO MORAZAN;1;LA CEIBA
10029;8;1;1;235;FRANCISCO MORAZAN;2;TRUJILLO
10029;8;1;1;235;FRANCISCO MORAZAN;3;COMAYAGUA
10029;8;1;1;235;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
10029;8;1;1;235;FRANCISCO MORAZAN;5;SAN PEDRO SULA
10029;8;1;1;235;FRANCISCO MORAZAN;6;CHOLUTECA
10029;8;1;1;235;FRANCISCO MORAZAN;7;YUSCARAN
10029;8;1;1;235;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
10029;8;1;1;235;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
10029;8;1;1;235;FRANCISCO MORAZAN;10;LA ESPERANZA
10029;8;1;1;235;FRANCISCO MORAZAN;11;ROATAN
10029;8;1;1;235;FRANCISCO MORAZAN;12;LA PAZ
10029;8;1;1;235;FRANCISCO MORAZAN;13;GRACIAS
10029;8;1;1;235;FRANCISCO MORAZAN;14;OCOTEPEQUE
10029;8;1;1;235;FRANCISCO MORAZAN;15;JUTICALPA
10029;8;1;1;235;FRANCISCO MORAZAN;16;SANTA BARBARA
10029;8;1;1;235;FRANCISCO MORAZAN;17;NACAOME
10029;8;1;1;235;FRANCISCO MORAZAN;18;YORO
10029;8;1;1;235;FRANCISCO MORAZAN;20;HOUSTON
10154;8;1;1;273;FRANCISCO MORAZAN;1;LA CEIBA
10154;8;1;1;273;FRANCISCO MORAZAN;2;TRUJILLO
10154;8;1;1;273;FRANCISCO MORAZAN;3;COMAYAGUA
10154;8;1;1;273;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
10154;8;1;1;273;FRANCISCO MORAZAN;5;SAN PEDRO SULA
10154;8;1;1;273;FRANCISCO MORAZAN;6;CHOLUTECA
10154;8;1;1;273;FRANCISCO MORAZAN;7;YUSCARAN
10154;8;1;1;273;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
10154;8;1;1;273;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
10154;8;1;1;273;FRANCISCO MORAZAN;10;LA ESPERANZA
10154;8;1;1;273;FRANCISCO MORAZAN;11;ROATAN
10154;8;1;1;273;FRANCISCO MORAZAN;12;LA PAZ
10154;8;1;1;273;FRANCISCO MORAZAN;13;GRACIAS
10154;8;1;1;273;FRANCISCO MORAZAN;14;OCOTEPEQUE
10154;8;1;1;273;FRANCISCO MORAZAN;15;JUTICALPA
10154;8;1;1;273;FRANCISCO MORAZAN;16;SANTA BARBARA
10154;8;1;1;273;FRANCISCO MORAZAN;17;NACAOME
10154;8;1;1;273;FRANCISCO MORAZAN;18;YORO
10154;8;1;1;273;FRANCISCO MORAZAN;20;HOUSTON
10166;8;1;1;276;FRANCISCO MORAZAN;1;LA CEIBA
10166;8;1;1;276;FRANCISCO MORAZAN;2;TRUJILLO
10166;8;1;1;276;FRANCISCO MORAZAN;3;COMAYAGUA
10166;8;1;1;276;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
10166;8;1;1;276;FRANCISCO MORAZAN;5;SAN PEDRO SULA
10166;8;1;1;276;FRANCISCO MORAZAN;6;CHOLUTECA
10166;8;1;1;276;FRANCISCO MORAZAN;7;YUSCARAN
10166;8;1;1;276;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
10166;8;1;1;276;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
10166;8;1;1;276;FRANCISCO MORAZAN;10;LA ESPERANZA
10166;8;1;1;276;FRANCISCO MORAZAN;11;ROATAN
10166;8;1;1;276;FRANCISCO MORAZAN;12;LA PAZ
10166;8;1;1;276;FRANCISCO MORAZAN;13;GRACIAS
10166;8;1;1;276;FRANCISCO MORAZAN;14;OCOTEPEQUE
10166;8;1;1;276;FRANCISCO MORAZAN;15;JUTICALPA
10166;8;1;1;276;FRANCISCO MORAZAN;16;SANTA BARBARA
10166;8;1;1;276;FRANCISCO MORAZAN;17;NACAOME
10166;8;1;1;276;FRANCISCO MORAZAN;18;YORO
10166;8;1;1;276;FRANCISCO MORAZAN;20;HOUSTON
10187;8;1;1;277;FRANCISCO MORAZAN;1;LA CEIBA
10187;8;1;1;277;FRANCISCO MORAZAN;2;TRUJILLO
10187;8;1;1;277;FRANCISCO MORAZAN;3;COMAYAGUA
10187;8;1;1;277;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
10187;8;1;1;277;FRANCISCO MORAZAN;5;SAN PEDRO SULA
10187;8;1;1;277;FRANCISCO MORAZAN;6;CHOLUTECA
10187;8;1;1;277;FRANCISCO MORAZAN;7;YUSCARAN
10187;8;1;1;277;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
10187;8;1;1;277;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
10187;8;1;1;277;FRANCISCO MORAZAN;10;LA ESPERANZA
10187;8;1;1;277;FRANCISCO MORAZAN;11;ROATAN
10187;8;1;1;277;FRANCISCO MORAZAN;12;LA PAZ
10187;8;1;1;277;FRANCISCO MORAZAN;13;GRACIAS
10187;8;1;1;277;FRANCISCO MORAZAN;14;OCOTEPEQUE
10187;8;1;1;277;FRANCISCO MORAZAN;15;JUTICALPA
10187;8;1;1;277;FRANCISCO MORAZAN;16;SANTA BARBARA
10187;8;1;1;277;FRANCISCO MORAZAN;17;NACAOME
10187;8;1;1;277;FRANCISCO MORAZAN;18;YORO
10187;8;1;1;277;FRANCISCO MORAZAN;20;HOUSTON
10223;8;1;1;293;FRANCISCO MORAZAN;1;LA CEIBA
10223;8;1;1;293;FRANCISCO MORAZAN;2;TRUJILLO
10223;8;1;1;293;FRANCISCO MORAZAN;3;COMAYAGUA
10223;8;1;1;293;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
10223;8;1;1;293;FRANCISCO MORAZAN;5;SAN PEDRO SULA
10223;8;1;1;293;FRANCISCO MORAZAN;6;CHOLUTECA
10223;8;1;1;293;FRANCISCO MORAZAN;7;YUSCARAN
10223;8;1;1;293;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
10223;8;1;1;293;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
10223;8;1;1;293;FRANCISCO MORAZAN;10;LA ESPERANZA
10223;8;1;1;293;FRANCISCO MORAZAN;11;ROATAN
10223;8;1;1;293;FRANCISCO MORAZAN;12;LA PAZ
10223;8;1;1;293;FRANCISCO MORAZAN;13;GRACIAS
10223;8;1;1;293;FRANCISCO MORAZAN;14;OCOTEPEQUE
10223;8;1;1;293;FRANCISCO MORAZAN;15;JUTICALPA
10223;8;1;1;293;FRANCISCO MORAZAN;16;SANTA BARBARA
10223;8;1;1;293;FRANCISCO MORAZAN;17;NACAOME
10223;8;1;1;293;FRANCISCO MORAZAN;18;YORO
10223;8;1;1;293;FRANCISCO MORAZAN;20;HOUSTON
